,Unnamed: 0,area_type,balcony,price,bhk
11263,11263,Super built-up  Area,3.00,100.00,2.00
11264,11264,Super built-up  Area,1.00,60.00,2.00
11265,11265,Built-up  Area,2.00,280.00,3.00
11266,11266,Built-up  Area,1.00,65.00,3.00
11267,11267,Super built-up  Area,2.00,68.63,3.00
11268,11268,Super built-up  Area,1.00,123.00,2.00
11269,11269,Super built-up  Area,2.00,117.00,3.00
11270,11270,Super built-up  Area,2.00,92.00,3.00
11271,11271,Super built-up  Area,2.00,32.00,2.00
11272,11272,Built-up  Area,0.00,25.00,2.00
11273,11273,Super built-up  Area,1.00,64.15,2.00
11274,11274,Super built-up  Area,1.00,22.80,2.00
11275,11275,Super built-up  Area,2.00,155.00,3.00
11276,11276,Super built-up  Area,2.00,50.00,3.00
11277,11277,Built-up  Area,2.00,35.00,4.00
11278,11278,Super built-up  Area,1.00,60.00,3.00
11279,11279,Super built-up  Area,2.00,69.00,3.00
11280,11280,Super built-up  Area,1.00,75.00,3.00
11281,11281,Built-up  Area,1.00,42.66,2.00
11282,11282,Super built-up  Area,2.00,115.00,3.00
11283,11283,Plot  Area,1.00,250.00,5.00
11284,11284,Super built-up  Area,2.00,96.50,3.00
11285,11285,Super built-up  Area,0.00,40.99,3.00
11286,11286,Super built-up  Area,2.00,38.00,2.00
11287,11287,Built-up  Area,1.00,98.49,2.00
11288,11288,Super built-up  Area,2.00,50.00,2.00
11289,11289,Super built-up  Area,3.00,75.00,3.00
11290,11290,Plot  Area,2.00,300.00,4.00
11291,11291,Super built-up  Area,1.00,67.00,2.00
11292,11292,Super built-up  Area,2.00,430.00,4.00
11293,11293,Built-up  Area,2.00,46.00,2.00
11294,11294,Super built-up  Area,2.00,113.00,2.00
11295,11295,Super built-up  Area,3.00,47.25,3.00
11296,11296,Super built-up  Area,1.00,57.32,3.00
11297,11297,Super built-up  Area,0.00,161.50,4.00
11298,11298,Plot  Area,1.00,120.00,3.00
11299,11299,Built-up  Area,2.00,135.00,3.00
11300,11300,Plot  Area,0.00,60.00,2.00
11301,11301,Plot  Area,1.00,240.00,3.00
11302,11302,Super built-up  Area,1.00,46.50,2.00
11303,11303,Built-up  Area,1.00,88.00,6.00
11304,11304,Super built-up  Area,1.00,35.00,2.00
11305,11305,Super built-up  Area,3.00,208.00,4.00
11306,11306,Super built-up  Area,2.00,38.50,2.00
11307,11307,Super built-up  Area,1.00,53.70,2.00
11308,11308,Super built-up  Area,1.00,60.00,3.00
11309,11309,Super built-up  Area,3.00,788.00,4.00
11310,11310,Super built-up  Area,0.00,225.00,6.00
11311,11311,Super built-up  Area,1.00,45.00,2.00
11312,11312,Super built-up  Area,1.00,42.80,2.00
11313,11313,Plot  Area,1.00,46.13,2.00
11314,11314,Super built-up  Area,1.00,175.00,4.00
11315,11315,Super built-up  Area,2.00,74.00,2.00
11316,11316,Super built-up  Area,1.00,69.61,2.00
11317,11317,Super built-up  Area,1.00,40.00,2.00
11318,11318,Super built-up  Area,1.00,23.65,1.00
11319,11319,Super built-up  Area,2.00,134.00,3.00
11320,11320,Plot  Area,0.00,170.00,1.00
11321,11321,Super built-up  Area,2.00,96.00,3.00
11322,11322,Super built-up  Area,3.00,90.00,3.00
11323,11323,Built-up  Area,1.00,240.00,3.00
11324,11324,Built-up  Area,2.00,165.00,9.00
11325,11325,Built-up  Area,1.00,86.00,2.00
11326,11326,Super built-up  Area,2.00,54.27,3.00
11327,11327,Plot  Area,3.00,450.00,10.00
11328,11328,Built-up  Area,2.00,265.00,4.00
11329,11329,Super built-up  Area,2.00,135.00,3.00
11330,11330,Super built-up  Area,1.00,41.51,2.00
11331,11331,Plot  Area,1.00,45.84,2.00
11332,11332,Built-up  Area,1.00,31.48,1.00
11333,11333,Plot  Area,2.00,210.00,5.00
11334,11334,Super built-up  Area,2.00,104.00,3.00
11335,11335,Super built-up  Area,1.00,58.56,2.00
11336,11336,Super built-up  Area,2.00,96.00,3.00
11337,11337,Super built-up  Area,2.00,50.00,2.00
11338,11338,Plot  Area,0.00,135.00,8.00
11339,11339,Super built-up  Area,1.00,78.00,2.00
11340,11340,Super built-up  Area,2.00,55.00,2.00
11341,11341,Plot  Area,0.00,78.00,2.00
11342,11342,Built-up  Area,2.00,60.00,2.00
11343,11343,Plot  Area,1.00,408.00,5.00
11344,11344,Super built-up  Area,1.00,45.00,2.00
11345,11345,Built-up  Area,0.00,52.00,2.00
11346,11346,Super built-up  Area,2.00,85.00,3.00
11347,11347,Built-up  Area,2.00,58.30,3.00
11348,11348,Plot  Area,1.00,120.00,4.00
11349,11349,Super built-up  Area,2.00,55.00,3.00
11350,11350,Plot  Area,3.00,250.00,8.00
11351,11351,Super built-up  Area,2.00,95.00,2.00
11352,11352,Super built-up  Area,2.00,125.00,3.00
11353,11353,Super built-up  Area,2.00,71.05,2.00
11354,11354,Super built-up  Area,1.00,53.00,2.00
11355,11355,Built-up  Area,0.00,90.00,7.00
11356,11356,Super built-up  Area,0.00,300.00,3.00
11357,11357,Built-up  Area,2.00,42.60,2.00
11358,11358,Super built-up  Area,3.00,225.00,4.00
11359,11359,Super built-up  Area,2.00,78.00,2.00
11360,11360,Super built-up  Area,2.00,57.91,3.00
11361,11361,Plot  Area,0.00,78.00,2.00
11362,11362,Super built-up  Area,3.00,76.00,3.00
11363,11363,Super built-up  Area,1.00,200.00,4.00
11364,11364,Plot  Area,2.00,97.00,5.00
11365,11365,Super built-up  Area,3.00,273.00,3.00
11366,11366,Built-up  Area,0.00,450.00,4.00
11367,11367,Super built-up  Area,1.00,38.92,2.00
11368,11368,Built-up  Area,2.00,35.00,2.00
11369,11369,Super built-up  Area,2.00,55.00,2.00
11370,11370,Super built-up  Area,1.00,72.00,3.00
11371,11371,Plot  Area,2.00,180.00,4.00
11372,11372,Super built-up  Area,2.00,38.68,2.00
11373,11373,Super built-up  Area,0.00,28.10,2.00
11374,11374,Built-up  Area,2.00,200.00,3.00
11375,11375,Super built-up  Area,3.00,55.00,2.00
11376,11376,Built-up  Area,1.00,32.92,2.00
11377,11377,Plot  Area,2.00,330.00,3.00
11378,11378,Super built-up  Area,3.00,310.00,8.00
11379,11379,Built-up  Area,2.00,30.00,2.00
11380,11380,Built-up  Area,0.00,65.00,5.00
11381,11381,Plot  Area,1.00,190.00,4.00
11382,11382,Built-up  Area,3.00,95.00,2.00
11383,11383,Super built-up  Area,2.00,60.00,2.00
11384,11384,Super built-up  Area,2.00,178.00,3.00
11385,11385,Super built-up  Area,1.00,56.00,2.00
11386,11386,Super built-up  Area,2.00,89.50,2.00
11387,11387,Super built-up  Area,1.00,45.00,2.00
11388,11388,Built-up  Area,2.00,125.00,3.00
11389,11389,Super built-up  Area,0.00,105.00,4.00
11390,11390,Super built-up  Area,1.00,58.50,2.00
11391,11391,Super built-up  Area,2.00,75.00,2.00
11392,11392,Super built-up  Area,1.00,180.00,3.00
11393,11393,Super built-up  Area,1.00,72.00,2.00
11394,11394,Super built-up  Area,1.00,67.00,2.00
11395,11395,Super built-up  Area,1.00,125.00,3.00
11396,11396,Built-up  Area,3.00,225.00,6.00
11397,11397,Super built-up  Area,2.00,42.00,2.00
11398,11398,Super built-up  Area,3.00,340.00,3.00
11399,11399,Super built-up  Area,1.00,66.00,3.00
11400,11400,Plot  Area,0.00,135.00,6.00
11401,11401,Built-up  Area,2.00,156.00,3.00
11402,11402,Super built-up  Area,0.00,130.00,4.00
11403,11403,Built-up  Area,1.00,70.00,2.00
11404,11404,Super built-up  Area,2.00,51.00,2.00
11405,11405,Built-up  Area,1.00,52.50,2.00
11406,11406,Built-up  Area,1.00,32.49,2.00
11407,11407,Super built-up  Area,0.00,92.63,3.00
11408,11408,Built-up  Area,0.00,300.00,4.00
11409,11409,Built-up  Area,3.00,240.00,3.00
11410,11410,Super built-up  Area,1.00,57.00,3.00
11411,11411,Built-up  Area,1.00,320.00,3.00
11412,11412,Built-up  Area,3.00,253.00,4.00
11413,11413,Super built-up  Area,1.00,66.00,1.00
11414,11414,Super built-up  Area,2.00,73.43,3.00
11415,11415,Super built-up  Area,0.00,449.00,4.00
11416,11416,Super built-up  Area,1.00,64.08,2.00
11417,11417,Super built-up  Area,1.00,372.00,3.00
11418,11418,Super built-up  Area,1.00,90.00,3.00
11419,11419,Super built-up  Area,3.00,50.00,3.00
11420,11420,Plot  Area,2.00,93.00,4.00
11421,11421,Super built-up  Area,2.00,32.00,2.00
11422,11422,Super built-up  Area,1.00,85.73,3.00
11423,11423,Super built-up  Area,1.00,72.00,2.00
11424,11424,Built-up  Area,1.00,85.41,2.00
11425,11425,Super built-up  Area,1.00,17.19,1.00
11426,11426,Super built-up  Area,3.00,50.00,3.00
11427,11427,Built-up  Area,3.00,85.00,3.00
11428,11428,Built-up  Area,2.00,73.00,3.00
11429,11429,Super built-up  Area,1.00,65.00,2.00
11430,11430,Plot  Area,2.00,165.00,4.00
11431,11431,Super built-up  Area,1.00,68.00,3.00
11432,11432,Super built-up  Area,2.00,124.00,3.00
11433,11433,Built-up  Area,2.00,68.00,3.00
11434,11434,Plot  Area,0.00,56.00,2.00
11435,11435,Plot  Area,1.00,400.00,3.00
11436,11436,Super built-up  Area,2.00,95.00,3.00
11437,11437,Super built-up  Area,1.00,70.00,2.00
11438,11438,Super built-up  Area,1.00,33.99,2.00
11439,11439,Super built-up  Area,2.00,62.00,3.00
11440,11440,Plot  Area,0.00,118.00,3.00
11441,11441,Super built-up  Area,1.00,510.00,4.00
11442,11442,Super built-up  Area,1.00,50.00,2.00
11443,11443,Plot  Area,3.00,240.00,4.00
11444,11444,Super built-up  Area,2.00,54.00,3.00
11445,11445,Super built-up  Area,2.00,201.00,4.00
11446,11446,Built-up  Area,2.00,110.00,3.00
11447,11447,Super built-up  Area,2.00,46.00,2.00
11448,11448,Super built-up  Area,2.00,42.00,3.00
11449,11449,Super built-up  Area,1.00,36.00,2.00
11450,11450,Super built-up  Area,1.00,36.00,2.00
11451,11451,Super built-up  Area,1.00,52.00,2.00
11452,11452,Super built-up  Area,2.00,162.00,3.00
11453,11453,Super built-up  Area,2.00,54.50,2.00
11454,11454,Plot  Area,1.00,300.00,3.00
11455,11455,Super built-up  Area,1.00,53.70,2.00
11456,11456,Super built-up  Area,3.00,180.00,4.00
11457,11457,Super built-up  Area,1.00,27.00,2.00
11458,11458,Super built-up  Area,1.00,79.54,2.00
11459,11459,Super built-up  Area,2.00,44.00,2.00
11460,11460,Super built-up  Area,2.00,70.00,3.00
11461,11461,Super built-up  Area,2.00,120.00,3.00
11462,11462,Super built-up  Area,1.00,75.00,2.00
11463,11463,Plot  Area,2.00,80.00,3.00
11464,11464,Super built-up  Area,1.00,55.00,2.00
11465,11465,Super built-up  Area,2.00,110.00,3.00
11466,11466,Plot  Area,1.00,160.00,5.00
11467,11467,Built-up  Area,2.00,55.00,4.00
11468,11468,Super built-up  Area,1.00,58.00,2.00
11469,11469,Built-up  Area,2.00,39.00,3.00
11470,11470,Super built-up  Area,3.00,326.00,3.00
11471,11471,Built-up  Area,0.00,175.00,6.00
11472,11472,Built-up  Area,0.00,375.00,4.00
11473,11473,Built-up  Area,1.00,34.66,2.00
11474,11474,Plot  Area,1.00,75.00,4.00
11475,11475,Built-up  Area,2.00,56.00,2.00
11476,11476,Super built-up  Area,1.00,75.00,2.00
11477,11477,Super built-up  Area,2.00,42.85,3.00
11478,11478,Super built-up  Area,2.00,74.52,3.00
11479,11479,Super built-up  Area,2.00,110.00,3.00
11480,11480,Super built-up  Area,3.00,180.00,4.00
11481,11481,Built-up  Area,0.00,39.82,1.00
11482,11482,Plot  Area,1.00,150.00,4.00
11483,11483,Built-up  Area,1.00,460.00,5.00
11484,11484,Super built-up  Area,2.00,30.22,3.00
11485,11485,Super built-up  Area,2.00,56.00,2.00
11486,11486,Super built-up  Area,2.00,68.00,3.00
11487,11487,Built-up  Area,3.00,70.00,3.00
11488,11488,Super built-up  Area,2.00,80.00,2.00
11489,11489,Super built-up  Area,2.00,37.00,2.00
11490,11490,Built-up  Area,0.00,115.00,4.00
11491,11491,Super built-up  Area,2.00,78.00,3.00
11492,11492,Super built-up  Area,2.00,106.00,2.00
11493,11493,Built-up  Area,1.00,400.00,4.00
11494,11494,Super built-up  Area,3.00,80.00,2.00
11495,11495,Super built-up  Area,1.00,25.00,2.00
11496,11496,Super built-up  Area,0.00,27.00,1.00
11497,11497,Plot  Area,1.00,61.52,3.00
11498,11498,Super built-up  Area,0.00,42.54,1.00
11499,11499,Super built-up  Area,2.00,72.00,3.00
11500,11500,Built-up  Area,1.00,68.00,3.00
11501,11501,Super built-up  Area,2.00,53.00,3.00
11502,11502,Carpet  Area,0.00,115.00,4.00
11503,11503,Built-up  Area,1.00,37.49,2.00
11504,11504,Plot  Area,0.00,100.00,3.00
11505,11505,Super built-up  Area,0.00,390.00,6.00
11506,11506,Plot  Area,1.00,72.00,4.00
11507,11507,Super built-up  Area,2.00,165.00,3.00
11508,11508,Super built-up  Area,1.00,51.00,3.00
11509,11509,Plot  Area,1.00,48.00,1.00
11510,11510,Super built-up  Area,2.00,43.58,3.00
11511,11511,Built-up  Area,2.00,44.00,2.00
11512,11512,Built-up  Area,0.00,46.00,2.00
11513,11513,Plot  Area,1.00,100.00,3.00
11514,11514,Super built-up  Area,1.00,82.00,2.00
11515,11515,Super built-up  Area,2.00,200.00,3.00
11516,11516,Super built-up  Area,2.00,200.00,3.00
11517,11517,Plot  Area,0.00,90.00,2.00
11518,11518,Plot  Area,1.00,95.00,6.00
11519,11519,Super built-up  Area,2.00,42.00,3.00
11520,11520,Super built-up  Area,2.00,240.00,3.00
11521,11521,Super built-up  Area,2.00,54.00,2.00
11522,11522,Super built-up  Area,2.00,60.00,3.00
11523,11523,Super built-up  Area,2.00,150.00,3.00
11524,11524,Super built-up  Area,2.00,89.00,3.00
11525,11525,Super built-up  Area,2.00,80.00,2.00
11526,11526,Super built-up  Area,1.00,50.00,2.00
11527,11527,Built-up  Area,2.00,68.48,2.00
11528,11528,Super built-up  Area,1.00,83.05,2.00
11529,11529,Super built-up  Area,2.00,44.00,2.00
11530,11530,Built-up  Area,0.00,46.17,2.00
11531,11531,Super built-up  Area,2.00,58.00,3.00
11532,11532,Plot  Area,1.00,72.00,3.00
11533,11533,Super built-up  Area,1.00,129.00,3.00
11534,11534,Super built-up  Area,1.00,112.00,3.00
11535,11535,Built-up  Area,1.00,78.00,1.00
11536,11536,Super built-up  Area,3.00,79.00,3.00
11537,11537,Super built-up  Area,2.00,140.00,3.00
11538,11538,Built-up  Area,1.00,77.13,3.00
11539,11539,Super built-up  Area,2.00,46.00,2.00
11540,11540,Super built-up  Area,3.00,60.98,3.00
11541,11541,Super built-up  Area,3.00,75.00,3.00
11542,11542,Super built-up  Area,3.00,75.00,2.00
11543,11543,Carpet  Area,0.00,210.00,4.00
11544,11544,Super built-up  Area,2.00,58.00,3.00
11545,11545,Plot  Area,3.00,550.00,4.00
11546,11546,Built-up  Area,1.00,96.00,2.00
11547,11547,Built-up  Area,0.00,75.00,4.00
11548,11548,Plot  Area,2.00,270.00,4.00
11549,11549,Built-up  Area,3.00,188.00,4.00
11550,11550,Super built-up  Area,2.00,65.00,3.00
11551,11551,Built-up  Area,0.00,18.00,2.00
11552,11552,Super built-up  Area,3.00,90.00,2.00
11553,11553,Built-up  Area,1.00,195.00,4.00
11554,11554,Super built-up  Area,2.00,75.00,3.00
11555,11555,Built-up  Area,2.00,90.00,2.00
11556,11556,Super built-up  Area,3.00,67.00,3.00
11557,11557,Super built-up  Area,1.00,67.00,2.00
11558,11558,Plot  Area,2.00,218.00,4.00
11559,11559,Plot  Area,0.00,200.00,18.00
11560,11560,Super built-up  Area,2.00,60.00,2.00
11561,11561,Super built-up  Area,1.00,35.00,2.00
11562,11562,Super built-up  Area,2.00,79.00,3.00
11563,11563,Super built-up  Area,3.00,38.00,2.00
11564,11564,Plot  Area,1.00,46.13,2.00
11565,11565,Super built-up  Area,3.00,89.00,3.00
11566,11566,Super built-up  Area,1.00,35.40,2.00
11567,11567,Super built-up  Area,1.00,78.56,2.00
11568,11568,Built-up  Area,2.00,45.00,2.00
11569,11569,Plot  Area,0.00,8.44,2.80
11570,11570,Super built-up  Area,2.00,46.00,2.00
11571,11571,Super built-up  Area,2.00,76.34,3.00
11572,11572,Plot  Area,1.00,65.00,2.00
11573,11573,Super built-up  Area,1.00,94.00,2.00
11574,11574,Super built-up  Area,3.00,89.00,3.00
11575,11575,Super built-up  Area,3.00,35.00,2.00
11576,11576,Plot  Area,2.00,250.00,4.00
11577,11577,Plot  Area,2.00,560.00,6.00
11578,11578,Super built-up  Area,2.00,78.00,3.00
11579,11579,Super built-up  Area,3.00,65.00,3.00
11580,11580,Built-up  Area,1.00,67.00,2.00
11581,11581,Built-up  Area,2.00,72.00,2.00
11582,11582,Super built-up  Area,2.00,44.40,2.00
11583,11583,Super built-up  Area,0.00,73.17,2.00
11584,11584,Plot  Area,0.00,348.00,3.00
11585,11585,Super built-up  Area,2.00,60.00,2.00
11586,11586,Built-up  Area,2.00,95.00,2.00
11587,11587,Built-up  Area,1.00,57.00,2.00
11588,11588,Super built-up  Area,1.00,180.00,3.00
11589,11589,Super built-up  Area,2.00,30.00,2.00
11590,11590,Super built-up  Area,1.00,31.20,1.00
11591,11591,Built-up  Area,0.00,65.00,3.00
11592,11592,Built-up  Area,2.00,95.00,3.00
11593,11593,Built-up  Area,2.00,75.00,2.00
11594,11594,Super built-up  Area,2.00,40.54,2.00
11595,11595,Super built-up  Area,2.00,85.00,3.00
11596,11596,Plot  Area,0.00,145.00,8.00
11597,11597,Super built-up  Area,2.00,43.50,2.00
11598,11598,Super built-up  Area,2.00,170.00,3.00
11599,11599,Super built-up  Area,1.00,89.00,2.00
11600,11600,Super built-up  Area,3.00,51.91,2.00
11601,11601,Super built-up  Area,3.00,75.00,2.00
11602,11602,Super built-up  Area,2.00,110.00,3.00
11603,11603,Plot  Area,1.00,250.00,3.00
11604,11604,Built-up  Area,2.00,90.00,3.00
11605,11605,Super built-up  Area,2.00,150.00,3.00
11606,11606,Plot  Area,0.00,90.00,2.00
11607,11607,Plot  Area,2.00,350.00,4.00
11608,11608,Built-up  Area,2.00,74.00,3.00
11609,11609,Super built-up  Area,2.00,76.00,2.00
11610,11610,Super built-up  Area,1.00,107.00,2.00
11611,11611,Built-up  Area,2.00,70.44,3.00
11612,11612,Plot  Area,2.00,110.00,3.00
11613,11613,Plot  Area,0.00,220.00,6.00
11614,11614,Super built-up  Area,1.00,103.00,3.00
11615,11615,Plot  Area,0.00,80.00,3.00
11616,11616,Super built-up  Area,1.00,67.50,2.00
11617,11617,Super built-up  Area,1.00,65.00,1.00
11618,11618,Super built-up  Area,2.00,62.00,2.00
11619,11619,Super built-up  Area,1.00,45.00,3.00
11620,11620,Super built-up  Area,2.00,75.00,3.00
11621,11621,Super built-up  Area,2.00,80.00,2.00
11622,11622,Super built-up  Area,1.00,63.00,3.00
11623,11623,Plot  Area,2.00,275.00,3.00
11624,11624,Built-up  Area,2.00,36.50,2.00
11625,11625,Built-up  Area,1.00,44.00,2.00
11626,11626,Built-up  Area,3.00,75.00,2.00
11627,11627,Super built-up  Area,1.00,24.86,2.00
11628,11628,Super built-up  Area,1.00,80.00,3.00
11629,11629,Built-up  Area,2.00,46.00,2.00
11630,11630,Super built-up  Area,1.00,50.00,2.00
11631,11631,Super built-up  Area,2.00,25.53,2.00
11632,11632,Super built-up  Area,1.00,49.36,3.00
11633,11633,Super built-up  Area,2.00,135.00,3.00
11634,11634,Super built-up  Area,2.00,39.00,2.00
11635,11635,Super built-up  Area,1.00,38.12,3.00
11636,11636,Super built-up  Area,2.00,105.00,3.00
11637,11637,Super built-up  Area,3.00,62.15,3.00
11638,11638,Plot  Area,0.00,66.00,3.00
11639,11639,Super built-up  Area,0.00,140.00,2.00
11640,11640,Super built-up  Area,2.00,90.00,3.00
11641,11641,Super built-up  Area,1.00,300.00,3.00
11642,11642,Super built-up  Area,2.00,59.00,2.00
11643,11643,Super built-up  Area,2.00,36.40,2.00
11644,11644,Super built-up  Area,2.00,115.00,3.00
11645,11645,Plot  Area,3.00,230.00,6.00
11646,11646,Plot  Area,1.00,212.00,4.00
11647,11647,Super built-up  Area,2.00,165.00,3.00
11648,11648,Super built-up  Area,3.00,309.00,4.00
11649,11649,Super built-up  Area,2.00,100.00,2.00
11650,11650,Super built-up  Area,0.00,53.11,2.00
11651,11651,Super built-up  Area,2.00,145.00,5.00
11652,11652,Plot  Area,1.00,70.00,3.00
11653,11653,Plot  Area,2.00,699.00,4.00
11654,11654,Super built-up  Area,1.00,40.00,1.00
11655,11655,Super built-up  Area,2.00,130.00,3.00
11656,11656,Super built-up  Area,2.00,602.00,4.00
11657,11657,Super built-up  Area,1.00,44.00,2.00
11658,11658,Plot  Area,3.00,250.00,4.00
11659,11659,Super built-up  Area,1.00,52.82,3.00
11660,11660,Super built-up  Area,1.00,18.00,1.00
11661,11661,Plot  Area,1.00,52.00,3.00
11662,11662,Super built-up  Area,3.00,90.00,2.00
11663,11663,Built-up  Area,1.00,57.00,3.00
11664,11664,Super built-up  Area,1.00,63.00,2.00
11665,11665,Super built-up  Area,1.00,58.00,3.00
11666,11666,Super built-up  Area,2.00,65.00,3.00
11667,11667,Plot  Area,1.00,150.00,4.00
11668,11668,Plot  Area,2.00,126.00,4.00
11669,11669,Super built-up  Area,1.00,67.50,2.00
11670,11670,Super built-up  Area,2.00,90.20,3.00
11671,11671,Super built-up  Area,1.00,32.00,3.00
11672,11672,Super built-up  Area,1.00,75.48,3.00
11673,11673,Super built-up  Area,1.00,13.00,1.00
11674,11674,Plot  Area,1.00,325.00,5.00
11675,11675,Plot  Area,2.00,125.00,4.00
11676,11676,Super built-up  Area,1.00,36.44,2.00
11677,11677,Super built-up  Area,2.00,48.40,2.00
11678,11678,Super built-up  Area,1.00,90.00,3.00
11679,11679,Super built-up  Area,2.00,65.00,2.00
11680,11680,Built-up  Area,1.00,60.00,2.00
